id,Title,Content,SKU,"Product Type","Parent Product ID",Color,Size,Species,"Product Attributes","Short Description",Date,"Post Type",Permalink,Price,"Regular Price","Sale Price","Stock Status",Stock,"External Product URL","Total Sales","Attribute Name (Color)","Attribute Value (Color)","Attribute In Variations (Color)","Attribute Is Visible (Color)","Attribute Is Taxonomy (Color)","Attribute Name (Size)","Attribute Value (Size)","Attribute In Variations (Size)","Attribute Is Visible (Size)","Attribute Is Taxonomy (Size)","Attribute Name (Species)","Attribute Value (Species)","Attribute In Variations (Species)","Attribute Is Visible (Species)","Attribute Is Taxonomy (Species)","Shipping Class","Image URL","Image Filename","Image Path","Image ID","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL","Attachment Filename","Attachment Path","Attachment ID","Attachment Title","Attachment Caption","Attachment Description","Attachment Alt Text","Product visibility","Product categories","Product tags",stock,_subscription_payment_sync_date,price,site-content-layout,site-sidebar-layout,theme-transparent-header-meta,_yoast_wpseo_content_score,iconic-woo-bundled-products_options,_wpas_done_all,_visibility,_wp_old_slug,_wpas_skip_11791529,_file_paths,_low_stock_amount,_yoast_wpseo_title,_yoast_wpseo_primary_product_cat,upc,_upc,_jetpack_dont_email_post_to_subs,_jck_wssv_display_title,iconic_cffv_293_variation_upc,Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date",Downloadable,Virtual,"Purchase Note",Featured,Weight,Length,Width,Height,"Sale Price Dates From","Sale Price Dates To","Sold Individually","Manage Stock",Up-Sells,Cross-Sells,"Downloadable Files Paths","Downloadable Files Names","Download Limit","Download Expiry","Download Type","Button Text",Backorders,"Tax Status","Tax Class","Product Image Gallery","Default Attributes","Product Version","Variation Description","Wc Rating Count","Wc Review Count","Wc Average Rating","Min Variation Price","Max Variation Price","Min Variation Regular Price","Max Variation Regular Price","Min Variation Sale Price","Max Variation Sale Price"
272,"Columbia River Tackle - AK Float Rig King Silver - AKRDY","This is a convenient setup for fishing for both Kings and Silvers. Used for drifting roe. This kit comes with everything you need from the main line down.
<ul>
 	<li>Bead</li>
 	<li>Slip Knot</li>
 	<li>Bobber</li>
 	<li>20lb leader line (Coho) or 30lb leader line (Chinook)</li>
 	<li>1/2 oz weight (Coho) or 3/8oz weight (Chinook)</li>
 	<li>3/0 hook (Coho) or 5/0 hook (Chinook)</li>
</ul>",,variable,0,,,,"a:1:{s:7:""species"";a:6:{s:4:""name"";s:7:""Species"";s:5:""value"";s:14:""Coho | Chinook"";s:8:""position"";s:1:""0"";s:10:""is_visible"";s:1:""1"";s:12:""is_variation"";s:1:""1"";s:11:""is_taxonomy"";s:1:""0"";}}",,"2020-05-18 04:41:12",product,https://akrdy.com/product/columbia-river-tackle-ak-float-rig-king-silver-akrdy/,4.50,,,instock,,,0,Color,,no,no,no,Size,,no,no,no,Species,,yes,yes,no,,https://akrdy.com/wp-content/uploads/2020/05/ak_float_rig_king-2.jpg|https://akrdy.com/wp-content/uploads/2020/05/ak_float_rig_king-1.jpg|https://akrdy.com/wp-content/uploads/2020/05/ak_float_rig_silver-1.jpg,ak_float_rig_king-2.jpg|ak_float_rig_king-1.jpg|ak_float_rig_silver-1.jpg,/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2020/05/ak_float_rig_king-2.jpg|/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2020/05/ak_float_rig_king-1.jpg|/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2020/05/ak_float_rig_silver-1.jpg,275|278|276,"ak_float_rig_king (2)|ak_float_rig_king (1)|ak_float_rig_silver (1)",||,||,"Columbia River Tackle AK Float Rig King Coho||",https://akrdy.com/wp-content/uploads/2020/05/ak_float_rig_king-2.jpg,,,,,,,,,visible,"Fishing>AK Float Rigs","Chinook|Coho|King Salmon|Ship Creek|Silver Salmon",,,,,,,90,"a:7:{s:13:""price_display"";s:0:"""";s:12:""bundle_price"";s:0:"""";s:15:""add_all_to_cart"";s:2:""no"";s:14:""fixed_discount"";s:0:"""";s:16:""hide_add_to_cart"";s:2:""no"";s:8:""hide_qty"";s:2:""no"";s:11:""hide_prices"";s:2:""no"";}",,,,,,,,16,,field_5ece0df0e3509,,,,publish,1,admin,christopherjones2621@gmail.com,,,columbia-river-tackle-ak-float-rig-king-silver-akrdy,,,0,0,open,closed,"2020-06-14 03:03:59",no,no,,no,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,"278,276",,4.2.0,,,0,0,,,,,,
273,"Columbia River Tackle - AK Float Rig King Silver - AKRDY","This is a convenient setup for fishing for both Kings and Silvers. Used for drifting roe. This kit comes with everything you need from the main line down.
<ul>
 	<li>Bead</li>
 	<li>Slip Knot</li>
 	<li>Bobber</li>
 	<li>20lb leader line (Coho) or 30lb leader line (Chinook)</li>
 	<li>1/2 oz weight (Coho) or 3/8oz weight (Chinook)</li>
 	<li>3/0 hook (Coho) or 5/0 hook (Chinook)</li>
</ul>",AKFRCOHO,variable,272,,,Coho,,,"2020-05-18 04:34:44",product,https://akrdy.com/product/columbia-river-tackle-ak-float-rig-king-silver-akrdy/?attribute_species=Coho,4.50,4.50,,instock,1,,0,Color,,no,no,no,Size,,no,no,no,Species,Coho,yes,yes,no,"Lures Hooks",,,,,,,,,,,,,,,,,,visible,"Fishing>AK Float Rigs","Chinook|Coho|King Salmon|Ship Creek|Silver Salmon",,,,,,,,,,"a:1:{i:0;s:6:""hidden"";}",,,,,,,,,,"Columbia River Tackle - AK Float Rig King Silver - AKRDY",046708572227,publish,1,admin,christopherjones2621@gmail.com,,,columbia-river-tackle-ak-float-rig-king-silver-akrdy,,,columbia-river-tackle-ak-float-rig-king-silver-akrdy,1,open,closed,"2020-06-14 03:03:54",no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,parent,,,4.2.0,"Columbia River Tackle - AK Float Rig for Coho. 20lb line, 3/0 hook. Easy setup",,0,0,,,,,,
274,"Columbia River Tackle - AK Float Rig King Silver - AKRDY","This is a convenient setup for fishing for both Kings and Silvers. Used for drifting roe. This kit comes with everything you need from the main line down.
<ul>
 	<li>Bead</li>
 	<li>Slip Knot</li>
 	<li>Bobber</li>
 	<li>20lb leader line (Coho) or 30lb leader line (Chinook)</li>
 	<li>1/2 oz weight (Coho) or 3/8oz weight (Chinook)</li>
 	<li>3/0 hook (Coho) or 5/0 hook (Chinook)</li>
</ul>",AKFRKING,variable,272,,,Chinook,,,"2020-05-18 04:34:45",product,https://akrdy.com/product/columbia-river-tackle-ak-float-rig-king-silver-akrdy/?attribute_species=Chinook,4.99,4.99,,instock,1,,0,Color,,no,no,no,Size,,no,no,no,Species,Chinook,yes,yes,no,"Lures Hooks",,,,,,,,,,,,,,,,,,visible,"Fishing>AK Float Rigs","Chinook|Coho|King Salmon|Ship Creek|Silver Salmon",,,,,,,,,,"a:1:{i:0;s:6:""hidden"";}",,,,,,,,,,"Columbia River Tackle - AK Float Rig King Silver - AKRDY",046708572234,publish,1,admin,christopherjones2621@gmail.com,,,columbia-river-tackle-ak-float-rig-king-silver-akrdy,,,columbia-river-tackle-ak-float-rig-king-silver-akrdy,2,open,closed,"2020-06-14 03:03:54",no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,parent,,,4.2.0,"Columbia River Tackle - AK Float Rig for Coho. 20lb line, 3/0 hook. Easy setup",,0,0,,,,,,
279,"Columbia River Tackle - Weighted Snagging Treble Hooks, Deluxe Weight Behind 10/0  8/0  6/0  - AKRDY","These snagging hooks have the same sized treble hook as their classic cousin with the weight placed behind the hook to allow more room to snag the fish. Innovative design by Columbia River Tackle. These come in 10/0, 8/0, and 6/0 weighted snagging hooks. Made in Palmer, AK by Columbia River Tackle.

***FREE SHIPPING TO JBER***",,variable,0,,,,"a:1:{s:4:""size"";a:6:{s:4:""name"";s:4:""Size"";s:5:""value"";s:16:""10/0 | 8/0 | 6/0"";s:8:""position"";s:1:""0"";s:10:""is_visible"";s:1:""1"";s:12:""is_variation"";s:1:""1"";s:11:""is_taxonomy"";s:1:""0"";}}",,"2020-05-18 05:23:09",product,https://akrdy.com/product/columbia-river-tackle-weighted-snagging-treble-hooks-deluxe-weight-behind-10-0-8-0-6-0-akrdy/,2.00,,,instock,,,20,Color,,no,no,no,Size,,yes,yes,no,Species,,no,no,no,,https://akrdy.com/wp-content/uploads/2020/05/crt_delux_snaghook-2.jpg|https://akrdy.com/wp-content/uploads/2020/05/crt_delux_snaghook-4.jpg|https://akrdy.com/wp-content/uploads/2020/05/crt_delux_snaghook-3.jpg|https://akrdy.com/wp-content/uploads/2020/05/crt_delux_snaghook-1.jpg,crt_delux_snaghook-2.jpg|crt_delux_snaghook-4.jpg|crt_delux_snaghook-3.jpg|crt_delux_snaghook-1.jpg,/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2020/05/crt_delux_snaghook-2.jpg|/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2020/05/crt_delux_snaghook-4.jpg|/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2020/05/crt_delux_snaghook-3.jpg|/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2020/05/crt_delux_snaghook-1.jpg,263|265|264|262,"crt_delux_snaghook (2)|crt_delux_snaghook (4)|crt_delux_snaghook (3)|crt_delux_snaghook (1)",|||,|||,"Columbia River Tackle Weight Behind Weighted Treble Snagging Hooks|||",https://akrdy.com/wp-content/uploads/2020/05/crt_delux_snaghook-2.jpg,,,,,,,,,visible,"Fishing>Snagging Hooks","Chinook|Coho|King Salmon|Prince William Sound|Red Salmon|Seward|Silver Salmon",,,,,,,90,"a:7:{s:13:""price_display"";s:0:"""";s:12:""bundle_price"";s:0:"""";s:15:""add_all_to_cart"";s:2:""no"";s:14:""fixed_discount"";s:0:"""";s:16:""hide_add_to_cart"";s:2:""no"";s:8:""hide_qty"";s:2:""no"";s:11:""hide_prices"";s:2:""no"";}",,,,,,,,44,,field_5ece0df0e3509,,,,publish,1,admin,christopherjones2621@gmail.com,,,columbia-river-tackle-weighted-snagging-treble-hooks-deluxe-weight-behind-10-0-8-0-6-0-akrdy,,,0,0,open,closed,"2020-06-14 03:03:59",no,no,,no,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,"265,264,262",,4.2.0,,,0,0,,,,,,
280,"Columbia River Tackle - Weighted Snagging Treble Hooks, Deluxe Weight Behind 10/0  8/0  6/0  - AKRDY","These snagging hooks have the same sized treble hook as their classic cousin with the weight placed behind the hook to allow more room to snag the fish. Innovative design by Columbia River Tackle. These come in 10/0, 8/0, and 6/0 weighted snagging hooks. Made in Palmer, AK by Columbia River Tackle.

***FREE SHIPPING TO JBER***",DSW-100,variable,279,,10/0,,,,"2020-05-18 05:08:17",product,https://akrdy.com/product/columbia-river-tackle-weighted-snagging-treble-hooks-deluxe-weight-behind-10-0-8-0-6-0-akrdy/?attribute_size=10%2F0,2.5,2.5,,instock,30,,0,Color,,no,no,no,Size,10/0,yes,yes,no,Species,,no,no,no,"Lures Hooks",,,,,,,,,,,,,,,,,,visible,"Fishing>Snagging Hooks","Chinook|Coho|King Salmon|Prince William Sound|Red Salmon|Seward|Silver Salmon",,,,,,,,,,"a:1:{i:0;s:6:""hidden"";}",,,,,,,,,,"Columbia River Tackle - Weighted Snagging Treble Hooks, Deluxe Weight Behind 10/0  8/0  6/0  - AKRDY",046708572371,publish,1,admin,christopherjones2621@gmail.com,,,columbia-river-tackle-weighted-snagging-treble-hooks-deluxe-weight-behind-10-0-8-0-6-0-akrdy,,,columbia-river-tackle-weighted-snagging-treble-hooks-deluxe-weight-behind-10-0-8-0-6-0-akrdy,1,open,closed,"2020-06-14 03:03:54",no,no,,no,0.15,2,2,4,,,no,yes,,,,,-1,-1,,,no,taxable,parent,,,4.2.0,"Columbia River Tackle - Deluxe/Weight Behind Weighted Snagging Treble Hook, 10/0
Total Weight: 2.45oz
Shaft to Hook Width: 7/8 inch",,0,0,,,,,,
281,"Columbia River Tackle - Weighted Snagging Treble Hooks, Deluxe Weight Behind 10/0  8/0  6/0  - AKRDY","These snagging hooks have the same sized treble hook as their classic cousin with the weight placed behind the hook to allow more room to snag the fish. Innovative design by Columbia River Tackle. These come in 10/0, 8/0, and 6/0 weighted snagging hooks. Made in Palmer, AK by Columbia River Tackle.

***FREE SHIPPING TO JBER***",DSW-80,variable,279,,8/0,,,,"2020-05-18 05:08:18",product,https://akrdy.com/product/columbia-river-tackle-weighted-snagging-treble-hooks-deluxe-weight-behind-10-0-8-0-6-0-akrdy/?attribute_size=8%2F0,2.25,2.25,,instock,10,,20,Color,,no,no,no,Size,8/0,yes,yes,no,Species,,no,no,no,"Lures Hooks",,,,,,,,,,,,,,,,,,visible,"Fishing>Snagging Hooks","Chinook|Coho|King Salmon|Prince William Sound|Red Salmon|Seward|Silver Salmon",,,,,,,,,,"a:1:{i:0;s:6:""hidden"";}",,,,,,,,,,"Columbia River Tackle - Weighted Snagging Treble Hooks, Deluxe Weight Behind 10/0  8/0  6/0  - AKRDY",046708572364,publish,1,admin,christopherjones2621@gmail.com,,,columbia-river-tackle-weighted-snagging-treble-hooks-deluxe-weight-behind-10-0-8-0-6-0-akrdy,,,columbia-river-tackle-weighted-snagging-treble-hooks-deluxe-weight-behind-10-0-8-0-6-0-akrdy,2,open,closed,"2020-06-14 03:03:54",no,no,,no,0.11,1.75,1.75,3.75,,,no,yes,,,,,-1,-1,,,no,taxable,parent,,,4.2.0,"Columbia River Tackle - Deluxe/Weight Behind Weighted Snagging Treble Hook, 8/0
Total Weight: 1.75oz
Shaft to Hook Width: 3/4 inch",,0,0,,,,,,
282,"Columbia River Tackle - Weighted Snagging Treble Hooks, Deluxe Weight Behind 10/0  8/0  6/0  - AKRDY","These snagging hooks have the same sized treble hook as their classic cousin with the weight placed behind the hook to allow more room to snag the fish. Innovative design by Columbia River Tackle. These come in 10/0, 8/0, and 6/0 weighted snagging hooks. Made in Palmer, AK by Columbia River Tackle.

***FREE SHIPPING TO JBER***",DSW-60,variable,279,,6/0,,,,"2020-05-18 05:08:18",product,https://akrdy.com/product/columbia-river-tackle-weighted-snagging-treble-hooks-deluxe-weight-behind-10-0-8-0-6-0-akrdy/?attribute_size=6%2F0,2.00,2.00,,instock,30,,0,Color,,no,no,no,Size,6/0,yes,yes,no,Species,,no,no,no,"Lures Hooks",,,,,,,,,,,,,,,,,,visible,"Fishing>Snagging Hooks","Chinook|Coho|King Salmon|Prince William Sound|Red Salmon|Seward|Silver Salmon",,,,,,,,,,"a:1:{i:0;s:6:""hidden"";}",,,,,,,,,,"Columbia River Tackle - Weighted Snagging Treble Hooks, Deluxe Weight Behind 10/0  8/0  6/0  - AKRDY",046708572357,publish,1,admin,christopherjones2621@gmail.com,,,columbia-river-tackle-weighted-snagging-treble-hooks-deluxe-weight-behind-10-0-8-0-6-0-akrdy,,,columbia-river-tackle-weighted-snagging-treble-hooks-deluxe-weight-behind-10-0-8-0-6-0-akrdy,3,open,closed,"2020-06-14 03:03:54",no,no,,no,0.0625,1.5,1.5,3.25,,,no,yes,,,,,-1,-1,,,no,taxable,parent,,,4.2.0,"Columbia River Tackle - Deluxe/Weight Behind Weighted Snagging Treble Hook, 6/0
Total Weight: 1.25oz
Shaft to Hook Width: 5/8 inch",,0,0,,,,,,
295,"Columbia River Tackle - MatSu Spinners Size 5 - Orange, Blue, Black, Pink, Yellow, D-Fly - AKRDY","Salmon Lures made in Alaska for Alaskan Salmon: Darker colors for Kings (Chinook) and Lighter Colors for Silver (Coho) Salmon. The size 5 treble hook is great for various sizes of fish. The added hoochie on the hook seals the deal for the fish. Destroy the salmon this year with these versatile lures. Made by Columbia River Tackle.",MS5TRed,variable,169,Red,,,,,"2020-05-28 04:19:00",product,https://akrdy.com/product/matsu-spinners-size-5-red-blue-black-pink-yellow-d-fly-akrdy/?attribute_color=Red,4.5,5.25,4.5,instock,6,,0,Color,Red,yes,yes,no,Size,,no,no,no,Species,,no,no,no,"Lures Hooks",,,,,,,,,,,,,,,,,,visible,"Fishing>Salmon Lures","Eklutna|Hoochie|King Salmon|Little Su|Salmon|Ship Creek|Silver Salmon|TailRace",,,,,,,,,,"a:1:{i:0;s:6:""hidden"";}",,,,,,,,,,"Columbia River Tackle - MatSu Spinners Size 5 - Red, Orange, Blue, Black, Pink, Yellow, D-Fly - AKRDY",046708572487,publish,1,admin,christopherjones2621@gmail.com,,,matsu-spinners-size-5-red-blue-black-pink-yellow-d-fly-akrdy,,,matsu-spinners-size-5-red-blue-black-pink-yellow-d-fly-akrdy,1,open,closed,"2020-06-14 03:03:58",no,no,,no,,5.75,1,0.75,,,no,yes,,,,,-1,-1,,,no,taxable,parent,,,4.2.0,"Columbia River Tackle MatSu Spinner Size 5 Color Red",,0,0,,,,,,
1136,"Ship Your Idea","Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",,variable,0,,,,"a:1:{s:8:""pa_color"";a:6:{s:4:""name"";s:8:""pa_color"";s:5:""value"";s:0:"""";s:8:""position"";s:1:""0"";s:10:""is_visible"";i:0;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}","Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","2013-06-07 10:46:01",product,https://akrdy.com/product/ship-your-idea/,20,20,,instock,,,0,Color,,no,no,no,Size,,no,no,no,Species,,no,no,no,,https://akrdy.com/wp-content/uploads/2013/06/T_4_front.jpg|https://akrdy.com/wp-content/uploads/2014/03/time.png|https://akrdy.com/wp-content/uploads/2013/06/T_3_front.jpg|https://akrdy.com/wp-content/uploads/2013/06/T_4_back.jpg|,T_4_front.jpg|time.png|T_3_front.jpg|T_4_back.jpg|,/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2013/06/T_4_front.jpg|/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2014/03/time.png|/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2013/06/T_3_front.jpg|/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2013/06/T_4_back.jpg|,25|26|27|28|29,"T_4_front|time|T_3_front|T_4_back|Just Arrived",||||,"||||Chocolate bar caramels fruitcake icing. Jujubes gingerbread marzipan applicake sweet lemon drops. Marshmallow cupcake bear claw oat cake candy marzipan. Cookie soufflé bear claw. Macaroon tiramisu fruitcake tiramisu.Chocolate bar caramels fruitcake icing. Jujubes gingerbread marzipan applicake sweet lemon drops. MarshmallowChocolate bar caramels fruitcake icing. Jujubes gingerbread marzipan applicake sweet lemon drops. Marshmallow cupcake bear claw oat cake candy marzipan. Cookie soufflé bear claw. Macaroon tiramisu fruitcake tiramisu.Chocolate bar caramels fruitcake icing. Jujubes gingerbread marzipan applicake sweet lemon drops. Marshmallow",||||,https://akrdy.com/wp-content/uploads/2013/06/T_4_front.jpg,,,,,,,,,visible,Clothing>T-shirts,,,,,,,,,,1,visible,share-your-idea,,,,,,,,,,,publish,1,admin,christopherjones2621@gmail.com,,,ship-your-idea,,,0,0,open,closed,"2013-06-07 10:46:01",no,no,,no,,,,,,,,no,,,,,,,,,no,,,"26,27,28,29",a:0:{},,,a:0:{},0,0,20,20,20,20,,
1141,"Woo Logo","Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",,simple,0,,,,a:0:{},"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","2013-06-07 10:35:51",product,https://akrdy.com/product/woo-logo/,18,20,18,instock,5,,0,Color,,no,no,no,Size,,no,no,no,Species,,no,no,no,,https://akrdy.com/wp-content/uploads/2013/06/T_1_front.jpg|https://akrdy.com/wp-content/uploads/2014/03/graph.png,T_1_front.jpg|graph.png,/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2013/06/T_1_front.jpg|/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2014/03/graph.png,16|17,T_1_front|graph,|,|,|,https://akrdy.com/wp-content/uploads/2013/06/T_1_front.jpg,,,,,,,,,visible,Clothing>T-shirts,,,,,,,,,,1,visible,,,,,,,,,,,,publish,1,admin,christopherjones2621@gmail.com,,,woo-logo,,,0,0,open,closed,"2013-06-07 10:35:51",no,no,,no,,,,,,,,yes,,,,,,,,,no,,,17,,,,a:0:{},0,0,,,,,,
1142,"Premium Quality","Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",,simple,0,,,,a:0:{},"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","2013-06-07 10:41:52",product,https://akrdy.com/product/premium-quality/,20,20,,instock,,,0,Color,,no,no,no,Size,,no,no,no,Species,,no,no,no,,https://akrdy.com/wp-content/uploads/2013/06/T_2_front.jpg|https://akrdy.com/wp-content/uploads/2020/04/logo-transparent.png,T_2_front.jpg|logo-transparent.png,/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2013/06/T_2_front.jpg|/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2020/04/logo-transparent.png,1074|21,"T_2_front|logo transparent",|,|,|,https://akrdy.com/wp-content/uploads/2013/06/T_2_front.jpg,,,,,,,,,visible,Clothing>T-shirts,,,,,,,,,,1,visible,,,,,,,,,,,,publish,1,admin,christopherjones2621@gmail.com,,,premium-quality,,,0,0,open,closed,"2013-06-07 10:41:52",no,no,,no,,,,,,,,no,,,,,,,,,no,,,21,,,,a:0:{},0,0,,,,,,
1144,"Ship Your Idea","Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",,simple,0,,,,a:0:{},"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","2013-06-07 11:22:50",product,https://akrdy.com/product/ship-your-idea-3/,15,15,,instock,,,0,Color,,no,no,no,Size,,no,no,no,Species,,no,no,no,,https://akrdy.com/wp-content/uploads/2013/06/poster_1_up.jpg,poster_1_up.jpg,/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2013/06/poster_1_up.jpg,68,poster_1_up,,,,https://akrdy.com/wp-content/uploads/2013/06/poster_1_up.jpg,,,,,,,,,visible,Posters,,,,,,,,,,1,visible,,,,,,,,,,,,publish,1,admin,christopherjones2621@gmail.com,,,ship-your-idea-3,,,0,0,open,closed,"2013-06-07 11:22:50",no,no,,no,,,,,,,,no,|,|,,,,,,,no,,,69,,,,a:0:{},0,0,,,,,,
1145,"Flying Ninja","Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",,simple,0,,,,a:0:{},"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","2013-06-07 11:25:01",product,https://akrdy.com/product/flying-ninja/,12,15,12,instock,,,0,Color,,no,no,no,Size,,no,no,no,Species,,no,no,no,,https://akrdy.com/wp-content/uploads/2013/06/poster_2_up.jpg|,poster_2_up.jpg|,/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2013/06/poster_2_up.jpg|,1085|72,"poster_2_up|Order &ndash; May 4, 2020 @ 03:44 PM",|,|,|,https://akrdy.com/wp-content/uploads/2013/06/poster_2_up.jpg,,,,,,,,,visible,Posters,,,,,,,,,,1,visible,,,,,,,,,,,,publish,1,admin,christopherjones2621@gmail.com,,,flying-ninja,,,0,0,open,closed,"2013-06-07 11:25:01",no,no,,no,,,,,,,,no,,,,,,,,,no,,,72,,,,a:0:{},0,0,,,,,,
1146,"Woo Single #2","Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",,simple,0,,,,a:0:{},"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","2013-06-07 11:38:12",product,https://akrdy.com/product/woo-single-2/,2,3,2,instock,,,0,Color,,no,no,no,Size,,no,no,no,Species,,no,no,no,,https://akrdy.com/wp-content/uploads/2013/06/cd_6_angle.jpg|https://akrdy.com/wp-content/uploads/2020/05/UDAP_12SO_safety_7-2.jpg,cd_6_angle.jpg|UDAP_12SO_safety_7-2.jpg,/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2013/06/cd_6_angle.jpg|/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2020/05/UDAP_12SO_safety_7-2.jpg,1100|101,"cd_6_angle|UDAP_12SO_safety_7 (2)",|,|,|,https://akrdy.com/wp-content/uploads/2013/06/cd_6_angle.jpg,,,,,,,,,visible,Music>Singles,,,,,,,,,,1,visible,,,,,,,,,,,,publish,1,admin,christopherjones2621@gmail.com,,,woo-single-2,,,0,0,open,closed,"2013-06-07 11:38:12",no,no,,no,,,,,,,,no,,,,,,,,,no,,,101,,,,a:0:{},0,0,,,,,,
